File,Camera,Season,Year,RelativePath,Folder,Date,Time,ImageQuality,DeleteFlag,Doe_count,Buck_count,Fawn_count,Comments,Animal_1_Condition,Animal_2_Condition,Animal_3_Condition,Animal_4_Condition,Animal_5_Condition,Confidence_Condition,Animal_6_Condition
CAM13_2021Summer_04236.JPG,C13,Summer,2021,Summer21_1,Deer_BodyCond_DoeFawn,4-Jun-21,7:27:57,Ok,FALSE,1,0,0,,2.5,,,,,3,
CAM13_2021Summer_04237.JPG,C13,Summer,2021,Summer21_1,Deer_BodyCond_DoeFawn,4-Jun-21,7:28:05,Ok,FALSE,1,0,0,,2.5,,,,,3,
CAM13_2021Summer_04238.JPG,C13,Summer,2021,Summer21_1,Deer_BodyCond_DoeFawn,4-Jun-21,7:28:05,Ok,FALSE,1,0,0,,2.5,,,,,3,
CAM13_2021Summer_04239.JPG,C13,Summer,2021,Summer21_1,Deer_BodyCond_DoeFawn,4-Jun-21,7:28:06,Ok,FALSE,1,0,0,,2.5,,,,,3,
CAM13_2021Summer_04240.JPG,C13,Summer,2021,Summer21_1,Deer_BodyCond_DoeFawn,4-Jun-21,7:28:10,Ok,FALSE,1,0,0,,2.5,,,,,3,
CAM13_2021Summer_04241.JPG,C13,Summer,2021,Summer21_1,Deer_BodyCond_DoeFawn,4-Jun-21,7:28:10,Ok,FALSE,1,0,0,,2.5,,,,,3,
CAM13_2021Summer_04242.JPG,C13,Summer,2021,Summer21_1,Deer_BodyCond_DoeFawn,4-Jun-21,7:28:11,Ok,FALSE,1,0,0,,2.5,,,,,3,
CAM13_2021Summer_04243.JPG,C13,Summer,2021,Summer21_1,Deer_BodyCond_DoeFawn,4-Jun-21,7:28:13,Ok,FALSE,1,0,0,,2.5,,,,,3,
CAM13_2021Summer_04244.JPG,C13,Summer,2021,Summer21_1,Deer_BodyCond_DoeFawn,4-Jun-21,7:28:14,Ok,FALSE,1,0,0,,2.5,,,,,3,
CAM13_2021Summer_04245.JPG,C13,Summer,2021,Summer21_1,Deer_BodyCond_DoeFawn,4-Jun-21,7:28:14,Ok,FALSE,1,0,0,,2.5,,,,,3,
CAM13_2021Summer_04246.JPG,C13,Summer,2021,Summer21_1,Deer_BodyCond_DoeFawn,4-Jun-21,7:28:16,Ok,FALSE,1,0,0,,2.5,,,,,3,
CAM13_2021Summer_04247.JPG,C13,Summer,2021,Summer21_1,Deer_BodyCond_DoeFawn,4-Jun-21,7:28:16,Ok,FALSE,1,0,0,,2.5,,,,,3,
CAM13_2021Summer_04248.JPG,C13,Summer,2021,Summer21_1,Deer_BodyCond_DoeFawn,4-Jun-21,7:28:16,Ok,FALSE,1,0,0,,2.5,,,,,3,
CAM13_2021Summer_04249.JPG,C13,Summer,2021,Summer21_1,Deer_BodyCond_DoeFawn,4-Jun-21,7:28:21,Ok,FALSE,1,0,0,,2.5,,,,,3,
CAM13_2021Summer_04250.JPG,C13,Summer,2021,Summer21_1,Deer_BodyCond_DoeFawn,4-Jun-21,7:28:22,Ok,FALSE,1,0,0,,2.5,,,,,3,
CAM13_2021Summer_04251.JPG,C13,Summer,2021,Summer21_1,Deer_BodyCond_DoeFawn,4-Jun-21,7:28:22,Ok,FALSE,1,0,0,,2.5,,,,,3,
CAM13_2021Summer_04252.JPG,C13,Summer,2021,Summer21_1,Deer_BodyCond_DoeFawn,4-Jun-21,7:28:25,Ok,FALSE,1,0,0,,2.5,,,,,3,
CAM13_2021Summer_04253.JPG,C13,Summer,2021,Summer21_1,Deer_BodyCond_DoeFawn,4-Jun-21,7:28:26,Ok,FALSE,1,0,0,,2.5,,,,,3,
